Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2021-08-10 03:00:56,13.67,0.0,0.0,263.97,83.9
2021-08-10 04:00:56,0.0,0.0,0.0,280.37,84.83
2021-08-10 05:00:56,0.0,0.0,0.0,267.4,85.73
2021-08-10 06:00:56,0.0,0.0,0.0,270.79,85.15
2021-08-10 07:00:56,39.08,0.0,0.0,268.86,86.14
2021-08-10 08:00:56,83.53,0.0,0.0,272.46,84.48
2021-08-10 09:00:56,0.0,0.0,0.0,296.77,85.44
2021-08-10 10:00:56,1.49,0.0,0.0,349.38,85.3
2021-08-10 11:00:56,1.93,0.0,0.0,652.51,90.27
2021-08-10 12:00:56,0.5,0.0,0.0,532.05,97.18
2021-08-10 13:00:56,0.8,0.0,0.0,601.83,103.18
2021-08-10 14:00:56,0.0,0.0,0.0,606.49,110.02
2021-08-10 15:00:56,0.0,0.0,0.0,585.91,112.65
2021-08-10 16:00:56,3.94,0.0,0.0,582.28,113.11
2021-08-10 17:00:56,36.16,0.0,0.0,475.63,112.05
2021-08-10 18:00:56,31.89,0.0,0.0,325.97,109.0
2021-08-10 19:00:56,6.01,0.0,0.0,297.24,109.59
2021-08-10 20:00:56,8.81,0.0,0.0,282.6,105.55
2021-08-10 21:00:56,8.28,0.0,0.0,248.94,112.89
2021-08-10 22:00:56,3.96,0.0,0.0,183.11,109.7
2021-08-10 23:00:56,0.84,0.0,0.0,260.75,113.51
2021-08-11 00:00:56,1.65,0.0,0.0,191.17,115.76
2021-08-11 01:00:56,1.93,0.0,0.0,565.39,118.34
2021-08-11 02:00:56,2.15,0.0,0.0,560.08,120.79
2021-08-11 03:00:56,2.08,0.0,0.0,535.54,119.03
2021-08-11 04:00:56,2.01,0.0,0.0,535.66,119.59
2021-08-11 05:00:56,0.0,0.0,0.0,523.71,115.34
2021-08-11 06:00:56,0.0,0.0,0.0,504.37,116.73
2021-08-11 07:00:56,10.22,0.0,0.0,510.9,114.76
2021-08-11 08:00:56,2.78,0.0,0.0,499.75,113.94
2021-08-11 09:00:56,3.33,0.0,0.0,472.62,117.72
2021-08-11 10:00:56,2.14,0.0,0.0,451.37,112.01
2021-08-11 11:00:56,2.21,0.0,0.0,472.26,112.25
2021-08-11 12:00:56,63.61,0.0,0.0,459.98,108.17
2021-08-11 13:00:56,0.0,0.0,0.0,485.46,103.24
2021-08-11 14:00:56,0.0,0.0,0.0,484.49,104.08
2021-08-11 15:00:56,0.0,0.0,0.0,502.51,99.56
2021-08-11 16:00:56,2.51,0.0,0.0,484.2,100.32
2021-08-11 17:00:56,0.0,0.0,0.0,502.53,95.74
2021-08-11 18:00:56,0.0,0.0,0.0,764.57,95.66
2021-08-11 19:00:56,0.0,0.0,0.0,592.23,99.48
2021-08-11 20:00:56,8.97,0.0,8.58,275.56,98.56
2021-08-11 21:00:56,2.18,0.0,9.37,206.45,101.16
2021-08-11 22:00:56,0.0,0.0,10.69,206.61,100.31
2021-08-11 23:00:56,0.0,0.0,10.92,151.72,103.0
2021-08-12 00:00:56,17.57,0.0,11.27,113.1,102.04
2021-08-12 01:00:56,8.9,0.0,11.19,294.8,101.22
2021-08-12 02:00:56,0.0,0.0,11.73,459.61,96.2
2021-08-12 03:00:56,0.0,0.0,11.55,445.36,94.6
2021-08-12 04:00:56,0.0,0.0,29.49,425.69,94.75
2021-08-12 05:00:56,31.61,0.0,11.95,423.07,90.85
2021-08-12 06:00:56,0.0,0.0,11.83,385.27,94.17
2021-08-12 07:00:56,0.0,0.0,12.02,399.7,89.15
2021-08-12 08:00:56,0.0,0.0,11.8,395.13,86.0
2021-08-12 09:00:56,29.19,0.0,11.83,365.84,85.27
2021-08-12 10:00:56,17.22,0.0,11.89,373.74,85.04
2021-08-12 11:00:56,7.57,0.0,11.93,385.59,80.83
2021-08-12 12:00:56,3.92,0.0,11.17,430.24,86.03
2021-08-12 13:00:56,2.91,0.0,9.76,508.61,84.6
2021-08-12 14:00:56,0.0,0.0,10.0,555.48,87.59
2021-08-12 15:00:56,0.0,0.0,11.17,566.35,94.38
2021-08-12 16:00:56,0.0,0.0,11.97,546.57,94.74
2021-08-12 17:00:56,0.0,0.0,11.22,387.2,100.6
2021-08-12 18:00:56,0.0,0.0,10.79,291.19,99.04
2021-08-12 19:00:56,0.0,0.0,11.85,207.22,99.81
2021-08-12 20:00:56,0.0,0.0,12.47,235.16,97.84
2021-08-12 21:00:56,13.39,0.0,12.77,185.53,98.28
2021-08-12 22:00:56,3.28,0.0,12.94,162.53,95.44
2021-08-12 23:00:56,2.28,0.0,13.01,145.46,96.73
2021-08-13 00:00:56,1.26,0.0,13.21,128.53,97.55
2021-08-13 01:00:56,0.0,0.0,13.2,276.06,96.25
2021-08-13 02:00:56,0.0,0.0,13.23,427.61,98.53
2021-08-13 03:00:56,0.0,0.0,13.17,439.66,95.6
2021-08-13 04:00:56,18.47,0.0,13.21,425.68,92.17
2021-08-13 05:00:56,15.91,0.0,12.89,420.5,90.2
2021-08-13 06:00:56,0.0,0.0,12.88,403.04,90.35
2021-08-13 07:00:56,0.0,0.0,12.69,387.03,90.49
2021-08-13 08:00:56,0.0,0.0,12.5,389.8,89.72
2021-08-13 09:00:56,0.0,0.0,11.58,445.67,90.51
2021-08-13 10:00:56,1.06,0.0,8.73,741.26,92.29
2021-08-13 11:00:56,0.69,0.0,8.56,699.39,97.88
2021-08-13 12:00:56,0.0,7.11,9.61,597.82,101.55
2021-08-13 13:00:56,8.71,0.0,9.52,635.75,102.46
2021-08-13 14:00:56,0.0,0.0,10.35,591.7,102.38
2021-08-13 15:00:56,0.03,0.0,10.72,595.1,103.47
2021-08-13 16:00:56,0.33,0.0,10.51,559.92,104.63
2021-08-13 17:00:56,3.94,0.0,10.73,431.6,106.56
2021-08-13 18:00:56,45.73,3.91,11.92,230.09,108.79
2021-08-13 19:00:56,38.53,4.29,12.58,228.44,108.8
2021-08-13 20:00:56,7.01,0.0,12.98,256.36,107.86
2021-08-13 21:00:56,31.12,16.54,13.37,258.52,104.18
2021-08-13 22:00:56,31.45,11.49,13.48,257.15,102.56
2021-08-13 23:00:56,33.48,12.04,13.09,246.41,100.01
2021-08-14 00:00:56,34.8,19.44,13.02,228.55,94.63
2021-08-14 01:00:56,32.95,13.49,12.89,272.89,92.61
2021-08-14 02:00:56,0.0,0.0,12.82,307.06,89.85
2021-08-14 03:00:56,85.59,11.13,12.77,292.5,87.7
2021-08-14 04:00:56,0.0,8.18,12.78,314.81,91.01
2021-08-14 05:00:56,0.0,4.31,12.56,306.64,88.82
2021-08-14 06:00:56,0.0,0.0,12.5,320.01,89.19
2021-08-14 07:00:56,31.15,4.98,12.64,325.61,90.58
2021-08-14 08:00:56,0.0,0.0,12.54,333.6,90.23
2021-08-14 09:00:56,30.23,5.44,11.72,392.28,92.38
2021-08-14 10:00:56,0.0,0.0,0.0,0.0,0.0
2021-08-14 11:00:56,0.0,0.0,8.35,0.0,0.0
2021-08-14 12:00:56,8.97,0.0,7.93,0.0,0.0
2021-08-14 13:00:56,2.84,0.0,9.16,0.0,0.0
2021-08-14 14:00:56,17.96,9.7,9.22,0.0,0.0
2021-08-14 15:00:56,19.35,6.44,8.59,0.0,0.0
2021-08-14 16:00:56,13.43,5.11,8.52,0.0,0.0
2021-08-14 17:00:56,10.46,5.88,9.53,294.46,0.0
2021-08-14 18:00:56,9.2,6.96,10.81,187.81,0.0
2021-08-14 19:00:56,17.51,6.98,11.64,199.4,0.0
2021-08-14 20:00:56,19.65,6.47,12.18,170.23,0.0
2021-08-14 21:00:56,14.84,7.1,12.16,173.53,0.0
2021-08-14 22:00:56,11.84,6.36,12.13,140.23,0.0
2021-08-14 23:00:56,8.6,0.0,12.26,133.44,0.0
2021-08-15 00:00:56,6.46,0.0,12.6,116.36,0.0
2021-08-15 01:00:56,0.0,0.0,13.29,227.38,0.0
2021-08-15 02:00:56,21.15,6.12,32.32,292.92,0.0
2021-08-15 03:00:56,15.28,5.86,13.54,274.92,0.0
2021-08-15 04:00:56,46.17,6.36,14.52,255.9,0.0
2021-08-15 05:00:56,0.0,8.67,14.14,256.57,0.0
2021-08-15 06:00:56,11.13,0.0,14.78,201.92,0.0
2021-08-15 07:00:56,0.0,0.0,14.12,221.54,0.0
2021-08-15 08:00:56,0.0,10.83,11.57,285.6,0.0
2021-08-15 09:00:56,3.87,0.0,7.25,260.16,0.0
2021-08-15 10:00:56,0.0,0.0,6.11,309.51,0.0
2021-08-15 11:00:56,0.0,20.43,6.22,268.98,0.0
2021-08-15 12:00:56,5.05,0.0,6.78,273.06,0.0
2021-08-15 13:00:56,3.89,0.0,6.84,260.27,0.0
2021-08-15 14:00:56,5.0,0.0,7.11,261.63,0.0
2021-08-15 15:00:56,46.71,6.91,7.34,267.33,0.0
2021-08-15 16:00:56,48.58,6.13,7.66,288.43,0.0
2021-08-15 17:00:56,22.72,7.15,7.84,324.64,0.0
2021-08-15 18:00:56,14.2,8.51,8.82,305.11,0.0
2021-08-15 19:00:56,20.27,7.33,8.29,336.93,0.0
2021-08-15 20:00:56,14.87,9.39,9.19,289.25,0.0
2021-08-15 21:00:56,11.17,0.0,9.64,279.2,0.0
2021-08-15 22:00:56,7.87,0.0,9.82,208.25,0.0
2021-08-15 23:00:56,6.23,0.0,10.05,179.4,0.0
2021-08-16 00:00:56,4.9,0.0,10.02,148.78,0.0
2021-08-16 01:00:56,3.82,0.0,10.79,244.56,0.0
2021-08-16 02:00:56,4.22,0.0,10.26,307.0,0.0
2021-08-16 03:00:56,13.23,0.0,11.89,197.26,0.0
2021-08-16 04:00:56,20.23,15.71,11.38,250.9,0.0
2021-08-16 05:00:56,14.53,9.54,11.89,177.38,0.0
2021-08-16 06:00:56,11.73,8.51,11.32,177.2,0.0
2021-08-16 07:00:56,0.0,0.0,11.21,177.71,0.0
2021-08-16 08:00:56,15.42,7.22,8.73,294.96,0.0
2021-08-16 09:00:56,13.37,7.16,7.1,272.2,0.0
2021-08-16 10:00:56,0.0,0.0,6.81,466.22,0.0
2021-08-16 11:00:56,9.1,0.0,6.79,486.23,0.0
2021-08-16 12:00:56,6.58,0.0,7.14,471.7,0.0
2021-08-16 13:00:56,48.02,0.0,7.16,480.79,0.0
2021-08-16 14:00:56,0.0,5.32,7.06,486.08,0.0
2021-08-16 15:00:56,0.0,0.0,6.9,517.88,0.0
2021-08-16 16:00:56,0.0,9.72,6.71,562.5,0.0
2021-08-16 17:00:56,1.72,0.0,7.05,490.27,0.0
2021-08-16 18:00:56,0.0,0.0,7.67,490.42,0.0
2021-08-16 19:00:56,0.0,8.6,8.66,239.17,0.0
2021-08-16 20:00:56,1.96,0.0,10.96,223.75,0.0
2021-08-16 21:00:56,0.0,0.0,12.67,145.82,0.0
2021-08-16 22:00:56,0.0,9.3,13.07,73.04,0.0
2021-08-16 23:00:56,2.68,0.0,13.07,53.64,0.0
2021-08-17 00:00:56,2.78,0.0,12.91,0.0,0.0
2021-08-17 01:00:56,3.22,0.0,12.83,151.44,0.0
2021-08-17 02:00:56,3.42,0.0,12.62,193.5,0.0
2021-08-17 03:00:56,0.0,0.0,12.69,176.92,0.0
2021-08-17 04:00:56,0.0,0.0,12.84,225.61,0.0
2021-08-17 05:00:56,0.0,0.0,13.14,226.34,0.0
2021-08-17 06:00:56,0.0,0.0,12.99,251.28,0.0
2021-08-17 07:00:56,0.64,0.0,12.97,262.59,0.0
2021-08-17 08:00:56,1.16,0.0,10.67,344.35,0.0
2021-08-17 09:00:56,3.22,0.0,8.74,340.35,0.0
2021-08-17 10:00:56,2.66,0.0,7.34,518.01,0.0
2021-08-17 11:00:56,2.18,0.0,6.8,548.31,0.0
2021-08-17 12:00:56,2.4,0.0,6.8,546.5,0.0
2021-08-17 13:00:56,0.0,0.0,7.05,539.24,0.0
2021-08-17 14:00:56,0.0,0.0,7.01,558.31,0.0
2021-08-17 15:00:56,0.0,0.0,7.07,542.54,0.0
2021-08-17 16:00:56,6.5,5.62,7.25,574.36,0.0
2021-08-17 17:00:56,0.0,0.0,7.34,501.65,0.0
2021-08-17 18:00:56,6.57,5.45,7.33,428.26,0.0
2021-08-17 19:00:56,10.64,6.93,7.78,340.59,0.0
2021-08-17 20:00:56,7.91,0.0,9.47,269.34,0.0
2021-08-17 21:00:56,6.52,0.0,11.65,301.57,0.0
2021-08-17 22:00:56,5.05,0.0,12.0,106.78,0.0
2021-08-17 23:00:56,4.45,0.0,11.86,0.0,0.0
2021-08-18 00:00:56,0.0,0.0,12.12,0.0,0.0
2021-08-18 01:00:56,19.47,4.68,12.54,436.57,0.0
2021-08-18 02:00:56,14.79,4.25,12.84,487.91,0.0
2021-08-18 03:00:56,11.69,3.06,13.05,489.65,0.0
2021-08-18 04:00:56,12.8,2.68,13.04,467.48,0.0
2021-08-18 05:00:56,10.55,0.0,13.07,462.07,0.0
2021-08-18 06:00:56,18.39,0.0,13.06,439.81,0.0
2021-08-18 07:00:56,63.99,9.77,13.04,433.13,0.0
2021-08-18 08:00:56,0.0,7.23,10.7,550.72,0.0
2021-08-18 09:00:56,8.77,0.0,8.5,474.21,0.0
2021-08-18 10:00:56,0.0,0.0,7.65,572.58,0.0
2021-08-18 11:00:56,0.0,0.0,6.99,531.78,0.0
2021-08-18 12:00:56,0.0,0.0,6.72,518.84,0.0
2021-08-18 13:00:56,53.94,0.0,6.96,496.1,0.0
2021-08-18 14:00:56,0.0,15.58,7.18,493.25,0.0
2021-08-18 15:00:56,0.0,0.0,7.42,532.81,0.0
2021-08-18 16:00:56,0.0,6.18,7.7,561.11,0.0
2021-08-18 17:00:56,3.01,0.0,7.96,512.72,0.0
2021-08-18 18:00:56,21.08,13.0,8.19,377.97,0.0
2021-08-18 19:00:56,5.21,0.0,9.74,233.1,0.0
2021-08-18 20:00:56,3.08,0.0,12.94,241.66,0.0
2021-08-18 21:00:56,3.45,0.0,13.57,142.11,0.0
2021-08-18 22:00:56,3.98,0.0,13.82,76.73,0.0
2021-08-18 23:00:56,11.66,9.18,13.78,42.22,0.0
2021-08-19 00:00:56,9.19,0.0,13.73,36.03,0.0
2021-08-19 01:00:56,0.0,0.0,13.65,403.41,0.0
2021-08-19 02:00:56,1.74,0.0,13.69,203.86,0.0
2021-08-19 03:00:56,2.18,0.0,13.62,346.18,0.0
2021-08-19 04:00:56,43.96,0.0,14.49,318.77,0.0
2021-08-19 05:00:56,0.0,3.33,14.04,290.71,0.0
2021-08-19 06:00:56,17.46,8.43,14.54,214.65,0.0
2021-08-19 07:00:56,81.56,11.37,14.48,243.43,0.0
2021-08-19 08:00:56,0.0,8.61,13.91,262.15,0.0
2021-08-19 09:00:56,9.31,8.05,10.97,329.67,0.0
2021-08-19 10:00:56,1.41,0.0,7.51,706.41,0.0
2021-08-19 11:00:56,0.29,0.0,8.26,694.18,0.0
2021-08-19 12:00:56,0.09,0.0,8.82,655.65,0.0
2021-08-19 13:00:56,0.0,0.0,8.87,601.97,99.15
2021-08-19 14:00:56,0.0,0.0,9.01,547.22,104.89
2021-08-19 15:00:56,28.24,0.0,8.87,571.32,107.28
2021-08-19 16:00:56,47.97,4.88,9.13,569.63,105.4
2021-08-19 17:00:56,0.0,0.0,9.0,544.98,108.14
2021-08-19 18:00:56,0.0,0.0,9.63,432.95,107.83
2021-08-19 19:00:56,0.0,27.18,11.53,266.42,111.23
2021-08-19 20:00:56,0.0,0.0,13.03,338.68,109.72
2021-08-19 21:00:56,0.0,0.0,13.53,243.41,108.56
2021-08-19 22:00:56,45.28,21.59,13.44,232.25,107.21
2021-08-19 23:00:56,46.73,21.79,13.72,219.24,102.52
2021-08-20 00:00:56,32.55,12.76,13.6,211.26,101.25
2021-08-20 01:00:56,17.74,8.2,13.64,229.16,100.66
2021-08-20 02:00:56,18.1,0.0,13.88,230.73,95.99
2021-08-20 03:00:56,0.0,0.0,13.9,209.95,96.64
2021-08-20 04:00:56,0.0,0.0,13.81,223.91,89.45
2021-08-20 05:00:56,31.07,15.9,13.98,206.61,89.73
2021-08-20 06:00:56,0.0,11.02,14.06,189.5,87.74
2021-08-20 07:00:56,0.0,0.0,13.9,161.19,87.69
2021-08-20 08:00:56,0.0,0.0,13.8,138.18,89.32
2021-08-20 09:00:56,0.0,0.0,13.7,158.19,87.25
2021-08-20 10:00:56,0.0,0.0,11.63,316.92,88.34
2021-08-20 11:00:56,0.0,0.0,7.39,569.63,87.23
2021-08-20 12:00:56,0.0,0.0,8.81,361.68,87.85
2021-08-20 13:00:56,16.23,0.0,9.95,485.4,88.45
2021-08-20 14:00:56,18.7,10.47,10.37,412.5,87.34
2021-08-20 15:00:56,0.0,0.0,10.81,386.46,88.73
2021-08-20 16:00:56,0.05,0.0,10.12,431.12,88.64
2021-08-20 17:00:56,1.68,0.0,11.2,285.02,90.51
2021-08-20 18:00:56,16.13,14.54,12.41,183.08,90.44
2021-08-20 19:00:56,11.7,9.41,13.31,123.26,92.07
2021-08-20 20:00:56,34.06,11.3,13.9,139.92,89.9
2021-08-20 21:00:56,42.72,7.5,13.88,100.27,89.28
2021-08-20 22:00:56,0.0,4.7,13.67,92.32,86.32
2021-08-20 23:00:56,2.29,0.0,13.64,79.67,85.58
2021-08-21 00:00:56,1.42,0.0,13.66,83.72,85.07
2021-08-21 01:00:56,0.0,0.0,14.38,146.01,65.97
2021-08-21 02:00:56,0.0,0.0,15.05,150.24,65.68
2021-08-21 03:00:56,0.0,4.05,15.24,122.55,43.2
2021-08-21 04:00:56,9.97,3.92,15.33,120.23,42.1
2021-08-21 05:00:56,0.0,0.0,15.32,107.86,44.69
2021-08-21 06:00:56,25.57,0.0,15.42,78.39,44.91
2021-08-21 07:00:56,0.0,4.19,15.22,83.06,48.91
2021-08-21 08:00:56,0.0,3.69,12.13,154.86,48.04
2021-08-21 09:00:56,61.07,4.06,8.99,280.39,50.82
2021-08-21 10:00:56,15.38,8.72,7.75,589.64,59.03
2021-08-21 11:00:56,7.96,0.0,7.49,548.5,71.99
2021-08-21 12:00:56,0.0,0.0,7.83,532.69,85.59
2021-08-21 13:00:56,4.57,0.0,8.03,522.46,93.64
2021-08-21 14:00:56,0.0,4.16,7.78,516.19,94.01
2021-08-21 15:00:56,0.0,0.0,18.96,598.98,91.42
2021-08-21 16:00:56,0.0,0.0,7.72,637.29,88.29
2021-08-21 17:00:56,0.0,0.0,8.45,496.99,85.75
2021-08-21 18:00:56,0.0,0.0,10.13,171.5,87.53
2021-08-21 19:00:56,0.0,8.07,12.06,37.51,88.6
2021-08-21 20:00:56,0.0,0.0,12.73,145.7,87.61
2021-08-21 21:00:56,0.0,9.87,13.2,31.28,81.14
2021-08-21 22:00:56,0.0,0.0,13.07,0.0,81.49
2021-08-21 23:00:56,0.0,9.84,13.02,0.0,65.14
2021-08-22 00:00:56,0.0,0.0,12.98,0.0,69.43
2021-08-22 01:00:56,0.0,7.36,12.83,319.28,64.1
2021-08-22 02:00:56,0.0,5.65,12.76,329.69,66.46
2021-08-22 03:00:56,0.0,8.53,12.95,329.05,71.05
2021-08-22 04:00:56,0.0,5.62,12.91,329.53,70.98
2021-08-22 05:00:56,0.0,0.0,13.04,315.68,67.79
2021-08-22 06:00:56,0.0,6.17,13.13,317.51,66.64
2021-08-22 07:00:56,0.0,0.0,12.9,310.31,64.29
2021-08-22 08:00:56,0.0,9.05,12.46,333.36,67.4
2021-08-22 09:00:56,0.0,0.0,9.93,362.32,75.25
2021-08-22 10:00:56,0.0,5.81,8.88,428.48,86.58
2021-08-22 11:00:56,0.0,9.86,8.66,346.9,93.15
2021-08-22 12:00:56,0.0,0.0,8.28,450.27,97.57
2021-08-22 13:00:56,0.0,0.0,8.13,441.12,97.0
2021-08-22 14:00:56,0.0,0.0,7.95,584.67,87.86
2021-08-22 15:00:56,0.0,0.0,7.83,630.36,87.45
2021-08-22 16:00:56,0.0,0.0,8.26,688.17,81.84
2021-08-22 17:00:56,0.0,11.51,8.69,535.39,86.53
2021-08-22 18:00:56,0.0,9.22,10.23,107.0,92.7
2021-08-22 19:00:56,0.0,0.0,11.88,0.0,92.56
2021-08-22 20:00:56,0.0,0.0,12.72,61.0,94.3
2021-08-22 21:00:56,0.0,13.15,12.99,20.2,86.06
2021-08-22 22:00:56,0.0,10.47,12.99,15.44,78.52
2021-08-22 23:00:56,0.0,6.89,13.03,16.53,73.23
2021-08-23 00:00:56,0.0,0.0,12.8,0.0,70.08
2021-08-23 01:00:56,0.0,5.14,12.86,414.85,73.89
2021-08-23 02:00:56,0.0,8.82,12.76,407.78,73.97
2021-08-23 03:00:56,0.0,0.0,12.65,404.61,73.17
2021-08-23 04:00:56,0.0,11.24,13.34,383.37,72.79
2021-08-23 05:00:56,0.0,0.0,12.97,384.98,73.43
2021-08-23 06:00:56,0.0,0.0,12.82,366.42,79.41
2021-08-23 07:00:56,0.0,10.46,13.48,356.15,82.79
2021-08-23 08:00:56,0.0,13.19,11.92,405.18,84.54
2021-08-23 09:00:56,25.18,10.26,9.74,320.49,88.56
2021-08-23 10:00:56,28.65,0.0,8.36,358.48,86.64
2021-08-23 11:00:56,0.0,8.04,8.11,351.54,95.27
2021-08-23 12:00:56,2.94,0.0,7.78,365.25,97.3
2021-08-23 13:00:56,3.31,0.0,7.76,374.99,97.1
2021-08-23 14:00:56,1.86,0.0,7.84,415.15,96.11
2021-08-23 15:00:56,0.0,0.0,8.44,444.71,94.47
2021-08-23 16:00:56,4.14,0.0,9.92,421.82,96.45
2021-08-23 17:00:56,38.5,8.33,10.09,455.32,98.94
2021-08-23 18:00:56,10.45,0.0,11.75,304.31,102.53
2021-08-23 19:00:56,61.73,13.31,12.83,229.0,104.58
2021-08-23 20:00:56,0.0,9.03,13.25,246.26,101.29
2021-08-23 21:00:56,33.54,6.45,13.59,198.67,94.83
2021-08-23 22:00:56,8.05,0.0,13.36,170.51,94.57
2021-08-23 23:00:56,27.71,0.0,13.37,159.49,82.07
2021-08-24 00:00:56,30.36,24.01,13.12,149.74,85.71
2021-08-24 01:00:56,12.55,0.0,12.99,237.43,80.08
2021-08-24 02:00:56,7.34,0.0,12.92,319.15,78.86
2021-08-24 03:00:56,12.53,0.0,13.16,304.4,83.37
2021-08-24 04:00:56,30.14,0.0,12.94,299.06,84.28
2021-08-24 05:00:56,0.0,10.24,12.98,295.29,85.74
2021-08-24 06:00:56,21.18,14.19,13.06,281.92,87.43
2021-08-24 07:00:56,0.0,0.0,13.09,278.58,83.86
2021-08-24 08:00:56,0.0,0.0,12.85,279.49,84.81
2021-08-24 09:00:56,27.05,16.07,11.37,308.82,86.43
2021-08-24 10:00:56,55.39,11.44,9.38,486.06,91.88
2021-08-24 11:00:56,0.0,20.34,8.33,552.96,95.75
2021-08-24 12:00:56,2.41,0.0,8.23,519.31,101.62
2021-08-24 13:00:56,0.0,0.0,8.06,548.79,104.64
2021-08-24 14:00:56,0.0,0.0,8.4,533.99,110.04
2021-08-24 15:00:56,1.75,0.0,8.1,495.58,112.89
2021-08-24 16:00:56,8.82,5.81,8.12,530.14,111.49
2021-08-24 17:00:56,6.02,2.97,8.06,416.24,109.73
2021-08-24 18:00:56,14.12,4.63,8.24,553.34,103.01
2021-08-24 19:00:56,15.65,6.76,10.14,416.22,99.69
2021-08-24 20:00:56,21.7,0.0,11.87,409.83,88.23
2021-08-24 21:00:56,20.26,0.0,12.43,314.06,81.41
2021-08-24 22:00:56,20.95,15.02,12.34,220.95,74.05
2021-08-24 23:00:56,16.9,0.0,12.59,181.59,67.04
2021-08-25 00:00:56,16.51,0.0,12.65,140.98,72.11
2021-08-25 01:00:56,14.01,11.61,12.72,231.63,73.82
2021-08-25 02:00:56,15.87,10.77,12.78,297.12,82.11
2021-08-25 03:00:56,12.97,6.81,12.97,298.76,87.01
2021-08-25 04:00:56,20.14,15.27,12.83,298.96,88.94
2021-08-25 05:00:56,19.48,8.78,12.84,305.42,91.84
2021-08-25 06:00:56,26.87,17.99,13.1,308.02,91.2
2021-08-25 07:00:56,24.98,12.37,13.04,316.14,85.26
2021-08-25 08:00:56,26.14,14.43,11.77,376.68,81.85
2021-08-25 09:00:56,20.09,19.48,8.97,342.16,77.81
2021-08-25 10:00:56,23.46,13.19,6.79,492.1,76.73
2021-08-25 11:00:56,18.77,18.71,6.01,508.1,84.48
2021-08-25 12:00:56,21.64,0.0,13.32,480.92,88.74
2021-08-25 13:00:56,18.19,13.12,5.84,477.7,93.74
2021-08-25 14:00:56,13.88,8.84,6.05,437.13,99.63
2021-08-25 15:00:56,15.96,13.15,5.95,478.02,93.28
2021-08-25 16:00:56,15.59,9.97,5.99,494.13,91.99
2021-08-25 17:00:56,16.0,8.05,5.91,437.46,88.15
2021-08-25 18:00:56,16.02,0.0,6.28,324.79,84.82
2021-08-25 19:00:56,13.23,9.14,6.78,311.07,83.89
2021-08-25 20:00:56,13.66,11.64,9.25,254.57,79.17
2021-08-25 21:00:56,12.22,0.0,11.24,192.3,67.97
2021-08-25 22:00:56,13.12,0.0,11.62,177.97,66.84
2021-08-25 23:00:56,9.43,0.0,11.74,43.42,58.74
2021-08-26 00:00:56,8.91,7.79,11.81,0.0,62.96
2021-08-26 01:00:56,7.33,0.0,12.03,350.64,64.2
2021-08-26 02:00:56,7.7,0.0,12.03,309.5,65.63
2021-08-26 03:00:56,6.32,0.0,12.04,269.4,66.72
2021-08-26 04:00:56,4.99,0.0,12.22,286.47,70.65
2021-08-26 05:00:56,4.8,0.0,12.04,261.25,68.18
2021-08-26 06:00:56,6.0,0.0,11.93,247.22,68.04
2021-08-26 07:00:56,10.38,0.0,12.01,245.41,66.3
2021-08-26 08:00:56,11.08,0.0,10.96,296.03,59.23
2021-08-26 09:00:56,13.9,0.0,21.38,395.11,60.62
2021-08-26 10:00:56,11.78,0.0,7.32,679.76,68.12
2021-08-26 11:00:56,15.03,19.91,6.78,743.65,76.24
2021-08-26 12:00:56,13.54,11.62,7.7,718.52,95.07
2021-08-26 13:00:56,20.05,0.0,8.33,670.44,108.49
2021-08-26 14:00:56,20.03,15.64,8.03,668.12,115.64
2021-08-26 15:00:56,19.92,11.05,7.9,617.04,116.13
2021-08-26 16:00:56,45.81,7.86,7.33,0.0,93.92
2021-08-26 17:00:56,44.93,18.67,7.47,0.0,94.44
2021-08-26 18:00:56,42.77,13.0,7.81,284.65,94.01
2021-08-26 19:00:56,38.27,10.59,8.98,186.62,90.33
2021-08-26 20:00:56,37.61,9.41,11.75,1.67,77.87
2021-08-26 21:00:56,37.18,5.94,12.83,0.0,63.6
2021-08-26 22:00:56,40.22,9.34,13.03,0.0,63.09
2021-08-26 23:00:56,45.72,19.27,12.97,0.0,82.6
2021-08-27 00:00:56,51.37,29.41,12.72,0.0,78.1
2021-08-27 01:00:56,50.52,18.58,12.87,0.0,69.74
2021-08-27 02:00:56,42.23,11.03,13.0,467.55,64.61
2021-08-27 03:00:56,53.93,21.39,13.03,471.4,61.67
2021-08-27 04:00:56,44.18,14.05,13.04,448.44,64.64
2021-08-27 05:00:56,37.96,24.43,12.95,481.16,61.47
2021-08-27 06:00:56,33.62,14.89,27.86,475.94,61.62
2021-08-27 07:00:56,41.02,28.83,12.93,433.57,70.28
2021-08-27 08:00:56,35.77,17.97,12.73,0.0,65.6
2021-08-27 09:00:56,38.7,12.83,9.73,0.0,62.79
2021-08-27 10:00:56,38.86,23.51,7.91,741.33,68.42
2021-08-27 11:00:56,34.19,23.69,7.05,647.44,102.54
2021-08-27 12:00:56,47.8,14.45,7.35,602.16,101.84
2021-08-27 13:00:56,74.4,9.29,7.48,582.87,99.31
2021-08-27 14:00:56,63.49,5.54,7.51,530.08,99.56
2021-08-27 15:00:56,62.57,3.63,7.67,449.0,104.26
2021-08-27 16:00:56,62.02,3.78,7.7,0.0,106.56
