Tarih,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2019-03-08 13:00:56,"110,13","45,99","8,40",-,"66,89","156,70","24,58"
2019-03-08 14:00:56,"87,37","39,24","9,35",-,"54,45","98,23","40,26"
2019-03-08 15:00:56,"63,36","41,48","8,90",-,"60,80","109,02","46,81"
2019-03-08 16:00:56,"79,29","42,68","13,42",-,"63,76",-,"51,93"
2019-03-08 17:00:56,"80,64","53,09","37,86",-,"34,94","51,59","76,97"
2019-03-08 18:00:56,"59,04","32,98","38,64",-,"25,79","37,99","81,18"
2019-03-08 19:00:56,"48,09","21,51","28,55",-,"32,46","46,48","70,90"
2019-03-08 20:00:56,"50,33","21,96","29,77",-,"53,05","69,82","50,79"
2019-03-08 21:00:56,"70,18","27,74","25,92",-,"86,25","132,13","12,64"
2019-03-08 22:00:56,"105,09","45,92","30,73",-,"79,54","181,38","3,90"
2019-03-08 23:00:56,"135,86","53,14","24,18",-,"82,58","205,39","3,39"
2019-03-09 00:00:56,"114,01","51,90","20,61",-,"67,02","113,17","3,59"
2019-03-09 01:00:56,"78,17","36,82","23,56",-,"66,58","161,46","3,03"
2019-03-09 02:00:56,"95,14","43,09","25,01",-,"65,34","156,90","3,06"
2019-03-09 03:00:56,"102,22","47,08","22,89",-,"63,48","180,10","2,93"
2019-03-09 04:00:56,"105,56","50,75","19,78",-,"66,05","163,00","2,80"
2019-03-09 05:00:56,"70,73","37,79","22,23",-,"61,50","154,79","2,63"
2019-03-09 06:00:56,"77,85","41,00","14,83",-,"57,48","137,89","2,88"
2019-03-09 07:00:56,"69,40","35,85","11,60",-,"54,63","106,47","2,58"
2019-03-09 08:00:56,"48,69","31,96","21,34",-,"50,91","127,37","2,86"
2019-03-09 09:00:56,"52,23","34,40","13,10",-,"46,00","158,81","2,97"
2019-03-09 10:00:56,"69,44","38,42","21,03",-,"53,63","174,73","4,83"
2019-03-09 11:00:56,"95,34","40,39","30,27",-,"63,22","217,43","6,66"
2019-03-09 12:00:56,"128,70","60,76","21,46",-,"66,71","179,82","11,24"
2019-03-09 13:00:56,"86,48","49,81","39,28",-,"72,18",-,"21,12"
2019-03-09 14:00:56,"88,75","50,60","19,94",-,"53,37","107,69","34,04"
2019-03-09 15:00:56,"63,73","32,00","16,48",-,"30,00","49,91","63,12"
2019-03-09 16:00:56,"41,21","22,21","15,37",-,"21,12","33,56","69,83"
2019-03-09 17:00:56,"65,96","29,72","13,72",-,"19,14","31,26","82,46"
2019-03-09 18:00:56,"60,92","25,14","21,09",-,"9,83","16,80","91,72"
2019-03-09 19:00:56,"60,44","22,84","16,87",-,"11,21","18,75","87,66"
2019-03-09 20:00:56,"52,27","20,62","8,69",-,"50,71","68,13","39,74"
2019-03-09 21:00:56,"53,68","33,28","8,93",-,"71,54","118,47","25,77"
2019-03-09 22:00:56,"51,27","37,36","22,41",-,"72,06","90,40","16,47"
2019-03-09 23:00:56,"67,35","41,59","33,87",-,"75,53","96,22","12,97"
2019-03-10 00:00:56,"66,44","43,42","24,32",-,"70,10","94,38","10,20"
2019-03-10 01:00:56,"67,26","40,80","20,96",-,"75,42","134,32","4,40"
2019-03-10 02:00:56,"81,79","54,56","17,42",-,"61,47","115,86","5,28"
2019-03-10 03:00:56,"95,16","58,94","17,42",-,"60,43","98,28","3,52"
2019-03-10 04:00:56,"75,64","39,97","10,09",-,"53,25","76,58","7,50"
2019-03-10 05:00:56,"54,44","36,78","3,97",-,"49,49","75,50","6,87"
2019-03-10 06:00:56,"50,42","32,13","1,09",-,"47,22","59,40","7,59"
2019-03-10 07:00:56,"44,67","29,92","0,85",-,"40,36","53,00","9,84"
2019-03-10 08:00:56,"49,51","31,75","2,13",-,"45,15","86,58","2,67"
2019-03-10 09:00:56,"66,06","37,34","4,22",-,"42,08","96,14","3,07"
2019-03-10 10:00:56,"62,16","41,18","14,31",-,"42,77","116,81","5,70"
2019-03-10 11:00:56,"84,33","60,99","46,58",-,"49,14","122,18","11,32"
2019-03-10 12:00:56,"81,95","61,74","34,10",-,"44,17","91,70","24,04"
2019-03-10 13:00:56,"72,56","47,31","24,10",-,"35,81","62,20","36,50"
2019-03-10 14:00:56,"56,52","33,26","12,56",-,"22,03",-,"56,64"
2019-03-10 15:00:56,"37,34","16,15","11,06",-,"14,22","24,59","67,08"
2019-03-10 16:00:56,"28,26","14,94","15,22",-,"11,67","20,40","72,95"
2019-03-10 17:00:56,"45,36","13,45","15,44",-,"10,64","18,96","82,34"
2019-03-10 18:00:56,"41,56","13,20","13,39",-,"11,74","19,76","85,28"
2019-03-10 19:00:56,"57,48","19,57","12,91",-,"17,76","30,50","76,44"
2019-03-10 20:00:56,"46,31","22,45","10,44",-,"24,92","36,93","69,12"
2019-03-10 21:00:56,"44,02","19,83","6,10",-,"43,75","57,42","44,67"
2019-03-10 22:00:56,"76,10","24,65","8,65",-,"56,99","73,58","27,05"
2019-03-10 23:00:56,"60,22","27,91","9,03",-,"50,03","64,59","25,38"
2019-03-11 00:00:56,"63,70","39,04","12,68",-,"66,87","106,82","4,38"
2019-03-11 01:00:56,"78,62","51,55","8,30",-,"65,33","116,62","5,90"
2019-03-11 02:00:56,"76,11","55,14","7,15",-,"57,00","97,37","3,44"
2019-03-11 03:00:56,"64,70","38,97","10,03",-,"60,75","109,18","2,70"
2019-03-11 04:00:56,"55,92","37,09","7,02",-,"57,33","137,20","2,44"
2019-03-11 05:00:56,"78,38","42,12","5,62",-,"54,25","102,43","2,58"
2019-03-11 06:00:56,"46,98","31,08","5,54",-,"52,24","108,17","2,62"
2019-03-11 07:00:56,"74,49","45,04","11,21",-,"53,76","114,34","3,03"
2019-03-11 08:00:56,"52,76","36,44","14,07",-,"49,26","134,73","2,51"
2019-03-11 09:00:56,"65,29","43,16","13,94",-,"49,33","179,67","2,71"
2019-03-11 10:00:56,"78,25","47,25","30,32",-,"60,42","249,16","3,59"
2019-03-11 11:00:56,"108,31","58,18","40,48",-,"60,20","177,13","9,84"
2019-03-11 12:00:56,"94,38","51,41","11,38",-,"35,97","62,32","41,90"
2019-03-11 13:00:56,"39,53","18,26","3,56",-,"22,84","38,41","59,91"
2019-03-11 14:00:56,"27,00","12,93","2,83",-,"17,62","30,51","71,89"
2019-03-11 15:00:56,"31,36","13,68","0,53",-,"10,85",-,"85,48"
2019-03-11 16:00:56,"28,88","8,98","1,33",-,"8,62","16,14","86,66"
2019-03-11 17:00:56,"32,81","8,34","1,84",-,"9,37","16,29","89,08"
2019-03-11 18:00:56,"37,69","10,41","2,05",-,"8,93","15,20","91,01"
2019-03-11 19:00:56,"38,83","9,96","3,16",-,"27,94","39,48","68,96"
2019-03-11 20:00:56,"45,01","15,60","1,77",-,"27,52","37,56","67,52"
2019-03-11 21:00:56,"38,90","13,63","18,74",-,"66,99","86,19","31,00"
2019-03-11 22:00:56,"57,71","24,89","20,64",-,"71,51","105,07","11,07"
2019-03-11 23:00:56,"79,44","33,36","13,38",-,"74,49","128,56","2,81"
2019-03-12 00:00:56,"85,12","36,27","12,31",-,"70,92","161,39","2,45"
2019-03-12 01:00:56,"94,56","48,75","10,47",-,"66,06","115,20","2,24"
2019-03-12 02:00:56,"78,54","28,93","3,91",-,"61,67","99,13","2,92"
2019-03-12 03:00:56,"80,73","32,28","2,38",-,"59,87","112,53","2,20"
2019-03-12 04:00:56,"110,98","39,42","0,14",-,"57,57","142,05","2,14"
2019-03-12 05:00:56,"114,40","41,82","2,25",-,"58,97","108,52","1,85"
2019-03-12 06:00:56,"72,50","34,02","3,03",-,"54,29","136,05","2,00"
2019-03-12 07:00:56,"92,16","42,67","4,00",-,"55,25","126,78","2,05"
2019-03-12 08:00:56,"81,58","39,52","7,62",-,"56,02","122,19","1,79"
2019-03-12 09:00:56,"68,75","42,84","8,03",-,"52,97","118,96","2,35"
2019-03-12 10:00:56,"70,27","40,40","10,26",-,"50,82","128,63","3,45"
2019-03-12 11:00:56,"83,36","45,14","14,55",-,"55,93","159,53","3,43"
2019-03-12 12:00:56,"82,66","42,41","15,10",-,"61,43","167,85","5,31"
2019-03-12 13:00:56,"87,70","44,02","20,21",-,"63,85","166,70","10,73"
2019-03-12 14:00:56,"92,54","42,76","13,73",-,"55,70","110,45","14,60"
2019-03-12 15:00:56,"57,35","23,53","24,73",-,"32,92","59,15","25,10"
2019-03-12 16:00:56,"34,67","15,59","22,63",-,"27,78",-,"37,31"
2019-03-12 17:00:56,"57,77","14,46","17,86",-,"20,59","33,88","42,02"
2019-03-12 18:00:56,"65,74","13,40","12,35",-,"12,95","20,85","51,49"
2019-03-12 19:00:56,"37,10","10,54","7,00",-,"17,02","27,00","43,47"
2019-03-12 20:00:56,"17,67","10,56","6,75",-,"22,27","30,28","37,53"
2019-03-12 21:00:56,"16,01","10,70","5,81",-,"20,47","27,43","38,63"
2019-03-12 22:00:56,"11,64","7,94","5,00",-,"13,16","22,28","45,54"
2019-03-12 23:00:56,"7,74","7,98","4,12",-,"8,20","14,48","51,40"
2019-03-13 00:00:56,"3,87","5,67","3,48",-,"6,69","11,94","49,07"
2019-03-13 01:00:56,"5,92","4,13","2,92",-,"9,54","14,70","44,27"
2019-03-13 02:00:56,"7,48","4,55","2,52",-,"16,91","22,61","34,86"
2019-03-13 03:00:56,"7,73","7,56","1,91",-,"14,60","20,16","38,92"
2019-03-13 04:00:56,"8,30","6,79","1,77",-,"5,42","9,99","52,10"
2019-03-13 05:00:56,"8,11","3,51","1,29",-,"2,85","7,18","55,13"
2019-03-13 06:00:56,"8,18","2,99","1,84",-,"7,92","12,73","48,19"
2019-03-13 07:00:56,"6,17","6,06","2,17",-,"7,74","12,47","54,67"
2019-03-13 08:00:56,"3,63","3,84","1,42",-,"7,23","11,43","56,65"
2019-03-13 09:00:56,"1,26","2,66","2,09",-,"4,12","8,46","58,91"
2019-03-13 10:00:56,"0,94","3,77","1,98",-,"17,15","24,03","46,04"
2019-03-13 11:00:56,"4,24","5,34","2,59",-,"24,12","33,27","41,47"
2019-03-13 12:00:56,"7,59","5,91","2,29",-,"24,48","33,65","41,36"
2019-03-13 13:00:56,"5,71","7,12","3,94",-,"29,36","40,47","33,46"
2019-03-13 14:00:56,"10,73","9,72","4,23",-,"17,98","26,91","46,88"
2019-03-13 15:00:56,"7,27","7,66","3,91",-,"4,59","9,38","62,58"
2019-03-13 16:00:56,"3,47","4,69","3,90",-,"4,56","9,23","62,89"
2019-03-13 17:00:56,"14,55","10,35","3,58",-,"4,53",-,"61,87"
2019-03-13 18:00:56,"9,75","6,74","3,58",-,"5,53","10,85","63,69"
2019-03-13 19:00:56,"7,86","6,85","2,82",-,"6,74","11,80","62,82"
2019-03-13 20:00:56,"8,04","4,56","2,40",-,"10,21","15,75","60,68"
2019-03-13 21:00:56,"9,60","6,66","3,00",-,"8,30","13,47","64,90"
2019-03-13 22:00:56,"10,43","4,77","2,09",-,"5,16","9,34","68,88"
2019-03-13 23:00:56,"13,89","5,50","3,20",-,"6,28","10,83","64,74"
2019-03-14 00:00:56,"13,56","7,37","3,40",-,"5,59","10,10","62,64"
2019-03-14 01:00:56,"12,95","8,93","3,25",-,"5,15","9,65","61,92"
2019-03-14 02:00:56,"14,08","6,85","3,67",-,"5,62","10,08","59,78"
2019-03-14 03:00:56,"12,92","10,16","3,30",-,"6,35","10,88","57,03"
2019-03-14 04:00:56,"18,18","11,30","2,32",-,"7,70","12,37","52,21"
2019-03-14 05:00:56,"17,44","9,32","2,49",-,"9,39","14,12","52,65"
2019-03-14 06:00:56,"22,75","10,48","2,50",-,"7,92","12,69","52,07"
2019-03-14 07:00:56,"19,58","10,29","1,98",-,"8,13","12,90","49,76"
2019-03-14 08:00:56,"16,31","8,21","0,96",-,"15,66","21,70","40,10"
2019-03-14 09:00:56,"19,41","11,76","0,70",-,"25,50","33,23","31,16"
2019-03-14 10:00:56,"20,04","14,00","1,55",-,"28,22","37,58","29,56"
2019-03-14 11:00:56,"25,16","19,50","2,06",-,"30,62","42,29","25,97"
2019-03-14 12:00:56,"27,33","20,29","3,03",-,"31,54","45,70","25,82"
2019-03-14 13:00:56,"33,57","21,93","3,78",-,"29,04","46,36","31,90"
2019-03-14 14:00:56,"28,45","18,49","3,64",-,"18,97","31,29","41,95"
2019-03-14 15:00:56,"23,75","14,87","4,66",-,"14,24","24,07","47,30"
2019-03-14 16:00:56,"13,42","11,88","7,78",-,"14,91","25,11","47,50"
2019-03-14 17:00:56,"18,50","10,92","7,81",-,"17,26","29,05","44,59"
2019-03-14 18:00:56,"30,75","21,91","6,69",-,"14,66",-,"47,05"
2019-03-14 19:00:56,"29,27","21,35","5,22",-,"25,31","36,18","37,84"
2019-03-14 20:00:56,"32,25","21,92","4,24",-,"17,89","24,83","40,92"
2019-03-14 21:00:56,"33,05","18,08","2,60",-,"14,02","20,57","42,88"
2019-03-14 22:00:56,"29,05","18,12","3,37",-,"24,64","31,95","33,43"
2019-03-14 23:00:56,"35,60","20,69","2,97",-,"23,24","30,36","35,84"
2019-03-15 00:00:56,"31,49","15,35","2,71",-,"24,36","31,74","32,03"
2019-03-15 01:00:56,"40,47","17,59","2,59",-,"27,20","34,71","29,92"
2019-03-15 02:00:56,"40,57","25,98","2,83",-,"27,21","35,05","27,73"
2019-03-15 03:00:56,"44,48","25,31","2,69",-,"23,23","30,04","32,45"
2019-03-15 04:00:56,"35,39","20,85","2,23",-,"29,60","36,63","22,15"
2019-03-15 05:00:56,"43,85","24,65","1,57",-,"30,51","38,48","15,40"
2019-03-15 06:00:56,"44,38","27,71","1,67",-,"31,69","40,32","15,38"
2019-03-15 07:00:56,"41,19","29,13","2,37",-,"35,37","46,56","7,18"
2019-03-15 08:00:56,"42,04","30,48","2,82",-,"32,73","44,16","6,39"
2019-03-15 09:00:56,"47,82","36,92","2,96",-,"43,31","61,30","5,50"
2019-03-15 10:00:56,"39,13","33,38","2,22",-,"43,26","64,34","8,62"
2019-03-15 11:00:56,"42,91","34,39","5,03",-,"40,59","60,49","16,09"
2019-03-15 12:00:56,"40,46","33,88","7,72",-,"41,34","62,08","17,04"
2019-03-15 13:00:56,"37,07","30,62","4,29",-,"30,34","44,43","26,71"
2019-03-15 14:00:56,"29,89","26,12","1,85",-,"31,68","47,47","25,83"
2019-03-15 15:00:56,"35,20","30,46","7,44",-,"27,00","40,61","29,73"
2019-03-15 16:00:56,"35,99","25,18","6,47",-,"26,45","37,95","27,92"
2019-03-15 17:00:56,"37,68","26,42","5,57",-,"29,78","41,02","27,75"
2019-03-15 18:00:56,"36,78","25,81","5,60",-,"14,44","20,74","57,63"
2019-03-15 19:00:56,"19,90","16,23","6,22",-,"14,72",-,"52,58"
2019-03-15 20:00:56,"16,01","11,98","5,60",-,"39,21","49,51","29,80"
2019-03-15 21:00:56,"39,03","20,17","4,55",-,"32,85","43,73","38,53"
2019-03-15 22:00:56,"29,45","21,18","4,20",-,"12,35","18,08","62,40"
2019-03-15 23:00:56,"20,70","13,59","2,84",-,"11,30","17,44","61,13"
2019-03-16 00:00:56,"20,26","17,09","3,42",-,"25,54","33,63","41,53"
2019-03-16 01:00:56,"23,60","18,30","3,23",-,"40,28","49,62","25,52"
2019-03-16 02:00:56,"29,37","15,41","2,28",-,"40,57","52,21","19,72"
2019-03-16 03:00:56,"38,84","28,40","1,20",-,"42,56","54,74","15,52"
2019-03-16 04:00:56,"35,43","24,89","0,35",-,"46,32","66,11","10,22"
2019-03-16 05:00:56,"32,07","23,54","0,48",-,"21,24","27,96","33,92"
2019-03-16 06:00:56,"20,88","13,73","1,24",-,"32,52","45,66","14,97"
2019-03-16 07:00:56,"28,97","24,22","0,12",-,"40,05","55,16","8,31"
2019-03-16 08:00:56,"47,41","19,76",-,-,"43,86","61,37","9,27"
2019-03-16 09:00:56,"40,81","29,72","5,13",-,"49,35","102,60","5,06"
2019-03-16 10:00:56,"91,65","77,59","12,36",-,"40,01","82,60","12,29"
2019-03-16 11:00:56,"62,68","46,69","17,08",-,"33,63","74,21","22,44"
2019-03-16 12:00:56,"57,94","45,02","11,32",-,"19,77","40,16","38,13"
2019-03-16 13:00:56,"50,79","38,88","6,27",-,"11,61","24,19","54,23"
2019-03-16 14:00:56,"36,53","29,08","5,93",-,"7,48","14,96","76,66"
2019-03-16 15:00:56,"27,07","18,00","4,84",-,"5,81","11,91","78,34"
2019-03-16 16:00:56,"24,92","13,23","4,94",-,"5,36","12,27","82,18"
2019-03-16 17:00:56,"22,72","16,16","4,56",-,"7,26","14,80","81,63"
2019-03-16 18:00:56,"21,82","12,90","4,89",-,"7,30","13,78","87,85"
2019-03-16 19:00:56,"21,69","17,14","8,09",-,"7,52","13,36","91,33"
2019-03-16 20:00:56,"26,27","19,82","8,48",-,"21,86",-,"68,00"
2019-03-16 21:00:56,"46,25","20,81","7,06",-,"38,44","49,76","48,80"
2019-03-16 22:00:56,"46,45","26,99","7,45",-,"15,85","22,41","72,83"
2019-03-16 23:00:56,"37,02","18,83","7,70",-,"4,15","10,27","83,84"
2019-03-17 00:00:56,"38,51","15,26","9,14",-,"5,10","11,71","80,89"
2019-03-17 01:00:56,"38,24","16,99","9,46",-,"4,22","9,55","81,20"
2019-03-17 02:00:56,"28,60","11,05","6,67",-,"17,28","22,50","61,62"
2019-03-17 03:00:56,"43,90","20,29","5,16",-,"32,11","38,48","43,86"
2019-03-17 04:00:56,"36,07","20,34","3,67",-,"21,54","27,16","56,05"
2019-03-17 05:00:56,"24,79","13,66","3,91",-,"11,44","15,88","66,46"
2019-03-17 06:00:56,"27,02","13,59","5,58",-,"8,36","12,64","70,08"
2019-03-17 07:00:56,"31,22","13,35","5,73",-,"8,10","12,44","67,37"
2019-03-17 08:00:56,"27,54","16,12","3,11",-,"13,88","18,25","56,79"
2019-03-17 09:00:56,"28,30","14,46","1,76",-,"23,69","32,30","44,48"
2019-03-17 10:00:56,"30,77","17,42","2,60",-,"36,08","48,47","29,27"
2019-03-17 11:00:56,"47,47","20,55","8,63",-,"36,56","57,31","25,84"
2019-03-17 12:00:56,"39,72","19,09","9,17",-,"18,79","29,37","51,57"
2019-03-17 13:00:56,"28,38","18,02","6,13",-,"19,58","32,68","54,93"
2019-03-17 14:00:56,"32,24","18,33","8,69",-,"14,83","24,36","67,57"
2019-03-17 15:00:56,"29,95","18,50","11,75",-,"12,81","22,29","74,49"
2019-03-17 16:00:56,"25,13","15,81","5,87",-,"8,60","15,88","85,66"
2019-03-17 17:00:56,"23,84","13,25","6,50",-,"15,46","24,93","86,11"
2019-03-17 18:00:56,"32,75","18,53","7,86",-,"11,76","20,03","100,05"
2019-03-17 19:00:56,"33,26","17,28","11,33",-,"8,67","17,31","98,80"
2019-03-17 20:00:56,"32,75","20,10","14,83",-,"29,07","40,50","82,43"
2019-03-17 21:00:56,"34,80","21,44","19,92",-,"51,53",-,"42,83"
2019-03-17 22:00:56,"70,12","42,91","20,76",-,"63,58","85,31","13,56"
2019-03-17 23:00:56,"66,72","37,54","11,86",-,"69,66","132,73","4,20"
2019-03-18 00:00:56,"69,47","45,28","4,43",-,"58,71","92,59","4,33"
2019-03-18 01:00:56,"74,93","39,71","7,20",-,"58,83","149,27","2,56"
2019-03-18 02:00:56,"60,88","39,86","6,59",-,"45,37","64,15","8,32"
2019-03-18 03:00:56,"41,24","23,63","3,03",-,"42,05","57,16","13,49"
2019-03-18 04:00:56,"41,19","21,89","1,86",-,"52,87","77,40","3,24"
2019-03-18 05:00:56,"45,41","29,20","1,44",-,"49,29","78,61","3,06"
2019-03-18 06:00:56,"46,77","23,47","1,27",-,"48,37","80,76","2,15"
2019-03-18 07:00:56,"49,39","35,86","0,31",-,"44,78","102,02","2,24"
2019-03-18 08:00:56,"50,40","34,51","1,11",-,"47,19","103,50","2,20"
2019-03-18 09:00:56,"48,82","31,94","3,06",-,"52,41","134,86","3,15"
2019-03-18 10:00:56,"65,30","39,50","2,70",-,"49,83","165,92","5,77"
2019-03-18 11:00:56,"78,66","40,96","25,73",-,"54,60","138,74","13,96"
2019-03-18 12:00:56,"75,30","42,41","7,66",-,"61,96","157,30","16,76"
2019-03-18 13:00:56,"103,27","51,72","8,59",-,"53,84","130,94","20,66"
2019-03-18 14:00:56,"70,48","37,29","8,77",-,"45,80","88,52","40,59"
2019-03-18 15:00:56,"57,77","28,19","6,36",-,"37,64","53,53","87,22"
2019-03-18 16:00:56,"47,58","26,71","10,44",-,"40,66","58,07","76,02"
2019-03-18 17:00:56,"52,32","24,30","16,77",-,"64,15","101,14","59,71"
2019-03-18 18:00:56,"70,86","45,37","22,07",-,"61,63","92,34","50,48"
2019-03-18 19:00:56,"82,81","48,87","27,44",-,"61,87","89,01","48,17"
2019-03-18 20:00:56,"85,90","43,07","19,63",-,"72,27","96,49","39,17"
2019-03-18 21:00:56,"85,95","36,72","15,59",-,"93,29","117,54","19,18"
2019-03-18 22:00:56,"70,17","41,44","14,15",-,"81,40",-,"15,26"
2019-03-18 23:00:56,"53,72","34,50","24,76",-,"68,45","114,64","5,10"
2019-03-19 00:00:56,"82,57","37,52","17,14",-,"64,35","121,72","4,23"
2019-03-19 01:00:56,"88,40","37,81","8,80",-,"57,51","85,75","4,54"
2019-03-19 02:00:56,"51,74","27,00","12,45",-,"53,09","103,67","3,56"
2019-03-19 03:00:56,"56,73","30,27","10,63",-,"52,85","85,29","2,86"
2019-03-19 04:00:56,"94,69","31,15","3,73",-,"52,68","96,03","2,06"
2019-03-19 05:00:56,"81,79","32,63","2,72",-,"54,31","110,53","1,87"
2019-03-19 06:00:56,"50,59","26,37","1,81",-,"52,59","91,64","1,87"
2019-03-19 07:00:56,"47,66","26,51","0,68",-,"50,62","100,43","2,05"
2019-03-19 08:00:56,"49,73","26,84","0,70",-,"50,22","147,55","1,99"
2019-03-19 09:00:56,"60,82","32,03","1,81",-,"43,59","131,50","2,69"
2019-03-19 10:00:56,"58,37","31,20","9,20",-,"40,36","152,68","5,12"
2019-03-19 11:00:56,"80,23","32,28","14,88",-,"55,51","165,21","10,68"
2019-03-19 12:00:56,"98,44","54,52","14,85",-,"71,77","167,57","19,53"
2019-03-19 13:00:56,"91,17","57,21","20,30",-,"67,50","134,66","30,68"
2019-03-19 14:00:56,"87,81","66,09","47,91",-,"61,34","112,16","36,70"
2019-03-19 15:00:56,"98,96","71,60","31,23",-,"70,05","111,38","54,39"
